id,loan_status
58857,0.09796038174142128
58858,0.1483338218221331
58859,0.022014049890922496
58860,0.005344760765838563
58861,0.07668594596842061
58862,0.1523350709787974
58863,0.2800072086736192
58864,0.028768040908176196
58865,0.275873483243824
58866,0.018468476449041635
58867,-0.017262247469411962
58868,0.0158514268479914
58869,0.014852512157745995
58870,0.2653799869272082
58871,0.0018325745391323256
58872,0.031005187836219028
58873,0.01797154683082758
58874,0.9352672560643749
58875,0.01683559806240645
58876,0.023573795828329247
58877,-0.0058856990759624805
58878,0.03271740927557508
58879,0.021882698508399814
58880,-0.0053113561671544185
58881,0.02153056173791093
58882,-0.0006768155958822852
58883,0.31697380511554
58884,0.25082973163643174
58885,0.06260945218892858
58886,-0.009065707545509616
58887,0.9157143209349388
58888,0.11678453207110046
58889,0.9371803853478162
58890,0.13865956633203352
58891,0.0963123171805956
58892,0.033834355203673006
58893,0.011732821023231726
58894,0.048922658260246735
58895,-0.0005801649325891112
58896,0.006676099322150547
58897,0.06582567443228024
58898,0.132051442919801
58899,0.933270967326997
58900,0.03712329126927848
58901,0.06272438270096792
58902,0.09751077196087118
58903,-0.003543658798762117
58904,0.05955263519107418
58905,0.0010294644196283953
58906,0.07976842341280133
58907,0.06388896403927839
58908,0.010951888372524698
58909,0.06832898766668369
58910,-0.0026191269626886227
58911,0.022166600503750855
58912,-0.028128164741118705
58913,0.09080455147551594
58914,0.01876216353884548
58915,0.040662742882039596
58916,0.036157232752125706
58917,0.07465541053050974
58918,0.019008898672055435
58919,0.01828981090396474
58920,0.2678406729726375
58921,0.006243198864191557
58922,0.044059634602611655
58923,0.004370605548797257
58924,0.04141028063227213
58925,0.04620317673096695
58926,0.11422002026761932
58927,0.06850574333625513
58928,0.11906413156483064
58929,0.0007120154037371096
58930,0.030055092682305592
58931,0.9147028183855826
58932,0.7212073093367959
58933,0.15889239260793692
58934,0.09059647170430804
58935,0.021026505294472322
58936,0.03609942404197081
58937,0.02618587233006349
58938,0.027771579267050386
58939,0.01886385805832544
58940,0.027169868105838574
58941,0.929564094553298
58942,0.8938800713238576
58943,0.006794865797319999
58944,0.043255968936549774
58945,0.05581475044653676
58946,0.05847390005564812
58947,0.026078795957138065
58948,0.02352869643527701
58949,0.0013532290800777336
58950,0.3802459237230013
58951,0.04082271733111548
58952,0.014894659093698748
58953,0.012710196228802095
58954,1.0082647840014438
58955,0.048899716186091846
58956,-0.01403232948922098
58957,0.9589887675759627
58958,1.0012599814510454
58959,0.007742769138413957
58960,0.034808386640095695
58961,0.007752280264871125
58962,0.18808439908127422
58963,0.07116147587860394
58964,0.06209589278000671
58965,0.03581568879870636
58966,0.0225454271212972
58967,0.010086342821891386
58968,0.008204401535167383
58969,0.25359771183747
58970,0.005404823483898369
58971,0.10287061472009246
58972,0.10780366459701393
58973,0.9289097419830441
58974,0.06680227555826099
58975,0.10464243148810676
58976,0.05813954281773072
58977,0.02552134235419634
58978,0.021867949811585574
58979,0.040181681883484255
58980,0.04810411315036707
58981,-0.00046428204618301216
58982,0.01195860797231843
58983,0.005970019998097709
58984,0.02312002676708251
58985,0.053609723316989
58986,0.9504416480250498
58987,0.00833734740390274
58988,0.03442729985486752
58989,0.031730547059938316
58990,-0.0014630373482277803
58991,0.030242874369415723
58992,0.019317058364511086
58993,0.0015878410567577717
58994,0.02198786843682908
58995,1.0736769895841185
58996,0.06158093249106483
58997,0.8172203080784903
58998,-0.0016679834424635775
58999,0.02349243669345849
59000,0.06732039887607319
59001,0.11958201823296186
59002,0.05918355138517385
59003,0.09911070142953547
59004,0.06399594296292063
59005,0.019310158839082783
59006,0.017162579345574386
59007,0.03154944780137775
59008,0.9674515614849536
59009,0.017598241458368052
59010,0.014866634788394534
59011,1.4912405408379348e-05
59012,0.011027231851788444
59013,0.002078422635078514
59014,0.015722497291065785
59015,0.1475576535948906
59016,0.050212319481525214
59017,0.014380694035075414
59018,0.050202052612566744
59019,0.012673782025578478
59020,0.0043420985404526435
59021,0.031076723952317017
59022,0.08313652926190451
59023,0.9460875107920516
59024,0.018092520630933293
59025,1.0037978289600655
59026,0.016925841130234376
59027,0.011839296782561654
59028,0.053325707210681125
59029,0.01625822687907233
59030,0.01517667225983163
59031,0.33433436296707675
59032,0.2751266153241261
59033,0.12250621858357837
59034,0.08963866425571665
59035,0.012718576779522095
59036,0.0778823518247459
59037,0.08265440359839707
59038,0.029362740116277528
59039,0.03325190022702436
59040,0.018938503004435323
59041,0.03173118910246918
59042,0.12492467067639378
59043,0.951920897165565
59044,0.010189190913404506
59045,0.013239465303257675
59046,0.19766316862769875
59047,0.20576067593399325
59048,0.007824861656730936
59049,0.04807437709440908
59050,0.004155230659205117
59051,0.04145763155770661
59052,0.009067853394697317
59053,0.044079089852582395
59054,0.030546611353672884
59055,0.07744688577289739
59056,0.008468277947358993
59057,0.7775609374336182
59058,0.0015477988514968066
59059,0.08412270307488534
59060,0.004282210723777408
59061,-0.0015653188865984435
59062,0.027565752348058414
59063,-0.0025350619863979407
59064,0.022379105981949143
59065,-0.013537154411339514
59066,0.10243747401497497
59067,0.004117776358696618
59068,0.05060385938873886
59069,0.012178950839252883
59070,0.007401387837081469
59071,0.048185186727785614
59072,0.021986240789856795
59073,0.9509742955681746
59074,0.04458624093274208
59075,0.09266943005254857
59076,0.026671670578551673
59077,1.0295920599645034
59078,0.20495459047011513
59079,0.053702327874020725
59080,0.01700551513239118
59081,0.023425759128192336
59082,0.04277618098792127
59083,0.0010839060786787535
59084,-0.006274991007287012
59085,0.04633060596896198
59086,0.14619431269759833
59087,0.028510373814845114
59088,0.03954762255171057
59089,0.07658255816430701
59090,0.17370926996179262
59091,-0.005751673374674915
59092,0.19751795968082356
59093,0.03288320548235156
59094,0.012700713970033167
59095,-0.005586575471529631
59096,0.9423952454525919
59097,0.1608808863010232
59098,0.045199979646124724
59099,0.012996340541911094
59100,0.007985209441852853
59101,0.013498213864103187
59102,0.038681875963309936
59103,0.05173779981462688
59104,-0.009291038778499738
59105,0.055124839864762576
59106,0.0007276632099806057
59107,0.09245070936684802
59108,0.08451367811605123
59109,0.06008925116953459
59110,0.025493756298527584
59111,0.01812803985361905
59112,0.03942125096673582
59113,0.9160693690622177
59114,0.07065449130149819
59115,0.1050670939812835
59116,-0.0032324807332386463
59117,0.015104792813559836
59118,0.0715307790736622
59119,0.028455426963401642
59120,0.003284020686228989
59121,0.009766999926074355
59122,0.09801371027662797
59123,1.0102071209765562
59124,0.7980745819307054
59125,0.06545686039118753
59126,0.9204745482435482
59127,0.04262326968883812
59128,0.038092570454704086
59129,0.016167645594202557
59130,0.01921592740498515
59131,0.0602514027385309
59132,0.23312759842380953
59133,0.3265104335864697
59134,0.07006296940026654
59135,-0.01589324766342612
59136,0.0037929477428452207
59137,0.025141389665128258
59138,0.016434961318731012
59139,0.0009662768417983691
59140,0.046997148024121235
59141,0.937294359088361
59142,0.19542998895314154
59143,0.027942201075112347
59144,0.014732834880747003
59145,0.07357603516677867
59146,0.14878244674804922
59147,0.017097844008658936
59148,0.04064542731285875
59149,0.026921921926769232
59150,0.03206993895095267
59151,0.01103082056170454
59152,0.10396452175332249
59153,0.014542540841839674
59154,0.10412827447117301
59155,0.03676477636924064
59156,0.12825113649314937
59157,0.008041618931074579
59158,0.06175690240965527
59159,0.01770073638056452
59160,0.09573843227221207
59161,0.020348452710263545
59162,0.023493469138871764
59163,0.05908718609694155
59164,0.04999509668879022
59165,0.1075088703242511
59166,0.009788491951944367
59167,0.06700003540076933
59168,0.2707528568536564
59169,0.922028799942597
59170,0.039150018634806466
59171,0.004391951138593475
59172,0.10748181146918395
59173,0.010119451517480615
59174,0.01474062423384015
59175,0.010550857092309546
59176,0.0708530381772442
59177,0.006466437340735209
59178,0.006640765251435615
59179,0.013311627289715688
59180,0.12570626175010308
59181,0.22019522101462136
59182,0.923906560984978
59183,0.036716925700967754
59184,0.12743829595853517
59185,0.11530037073840449
59186,0.04127515544563705
59187,0.013554033371500407
59188,0.041421411815626294
59189,0.020110182364604517
59190,0.011528491688115428
59191,0.024555058260529325
59192,0.11005414780287455
59193,0.00671147973247796
59194,0.15397991676980907
59195,0.028764704360478344
59196,0.06504158386005247
59197,0.05818188663420551
59198,0.20784798174310892
59199,-0.0019694350659749116
59200,1.0969423091581265
59201,0.013680156733561627
59202,0.014270352645924689
59203,0.2755466970027106
59204,0.025276713049621438
59205,0.006684466682222195
59206,0.013380105342771953
59207,0.012864560957742632
59208,0.01611263531437704
59209,0.045187406497549015
59210,0.03745799820111083
59211,0.11115693432793064
59212,0.07742097431794383
59213,0.28566810296323797
59214,0.028072688959340897
59215,0.005578558167832537
59216,0.08821515994308017
59217,0.010732745230213808
59218,0.0028846052587714333
59219,0.003011007687352657
59220,0.2582264573283981
59221,0.7065751367527373
59222,0.03154828638568147
59223,0.02240368757540666
59224,0.1691973253970027
59225,0.008174339351166793
59226,0.012171869025060622
59227,0.22351432808357824
59228,0.10564347148644261
59229,0.004174699610645677
59230,0.019126817678045083
59231,-0.006993451006596985
59232,0.10204833789118439
59233,0.026106474458679654
59234,0.06711380241038484
59235,0.0049192009114277235
59236,0.1853913046000804
59237,0.061994277966749015
59238,0.005670050286608941
59239,0.12488169142536602
59240,0.015203974693241501
59241,0.05326477922219608
59242,0.05768750417107682
59243,0.947452415190179
59244,0.025007433905782375
59245,0.8690958903177718
59246,0.02361896218856288
59247,0.03681340978611991
59248,0.008087473564683367
59249,0.1125970937853324
59250,0.1773631075797954
59251,0.05840537240469597
59252,0.016034505691043782
59253,0.07444807173168279
59254,0.02340185668214148
59255,0.011342628660972742
59256,-0.004658502827674577
59257,1.0544620598230448
59258,0.02223975550551946
59259,1.1229720038621838
59260,0.00709066965909777
59261,0.01238755501908842
59262,0.12098854059315518
59263,-0.02070557744100604
59264,0.11269880038057097
59265,0.259377494500723
59266,0.08749326193561802
59267,0.1755863788848987
59268,0.07851222854777525
59269,0.0029814184186263415
59270,1.058014143820589
59271,0.008100704440516304
59272,0.9717405846638677
59273,0.03635343090481134
59274,0.16689671083999857
59275,0.026384840722757957
59276,0.03364402050220659
59277,0.011466395001136304
59278,0.04885559544022995
59279,0.017714240232105327
59280,0.027512877103213443
59281,0.09361207534342661
59282,0.01791523932681785
59283,0.023185966281847978
59284,0.0146265018577455
59285,0.02464752187746555
59286,0.08573891598656722
59287,0.06168356867456663
59288,0.9672473973973349
59289,0.005974250851734808
59290,0.08452976839535764
59291,0.06922059794424382
59292,-0.019124252717426266
59293,0.044127459126333354
59294,0.9394986346484737
59295,0.13339117637854228
59296,0.004578944399289603
59297,0.034814838664748854
59298,0.020104826049216734
59299,0.028521833939968974
59300,0.06599660549095539
59301,0.023411696589021327
59302,0.026374437689172553
59303,0.02529966741404721
59304,0.048077444502910946
59305,0.0768034324429647
59306,0.029329491888084258
59307,0.012579477435417957
59308,0.025449564329048505
59309,0.011126844034845595
59310,0.00459449646092619
59311,0.0980689378630176
59312,0.08004629661796513
59313,0.9145032956246748
59314,0.16684265575643598
59315,0.008104193237157775
59316,0.3824888313779631
59317,0.07614519949506682
59318,0.030555453431245563
59319,0.08538867705607853
59320,0.03213683636495507
59321,0.03974526212640722
59322,0.1320828874074533
59323,0.04063654942861722
59324,0.7439739315859792
59325,0.1227928050540837
59326,0.04431901931141155
59327,0.07580898099003519
59328,0.016482399657360286
59329,0.03575480990702663
59330,0.13602210878814924
59331,0.02580296673121049
59332,0.021883166252664343
59333,0.012537109748881003
59334,0.03055751096517112
59335,0.02313275735790063
59336,0.06678788871682316
59337,0.024864879809651172
59338,0.061374539599101705
59339,0.22057881006818297
59340,0.29303714837278394
59341,0.03568343217750941
59342,0.0637142721952664
59343,0.005423429368394295
59344,0.06908403377159147
59345,0.011137743144880252
59346,0.01528815717964721
59347,0.13405109659582623
59348,0.005003496109165367
59349,0.0450920429872977
59350,0.024964999731775434
59351,0.03699700557096661
59352,0.0741130664975979
59353,0.7540687260777563
59354,0.92125182306786
59355,-0.00897546969707258
59356,0.010873522746792236
59357,0.011358683054913415
59358,0.05343246201315628
59359,0.06633220400328645
59360,0.9196396979893178
59361,0.008907116965756412
59362,0.24041112365213085
59363,-0.005877589333507571
59364,0.011530518168540532
59365,0.009961424029409943
59366,0.0149952439284331
59367,0.09143802417657743
59368,0.8793094387270561
59369,0.03328964173448666
59370,0.007443375996750434
59371,0.011593425774856586
59372,0.2196400408237752
59373,0.047160931315899116
59374,0.005985881333203491
59375,0.9676371841796138
59376,0.7158248839896537
59377,0.06401702742547796
59378,0.12006455129032022
59379,0.041824891533355044
59380,0.06499296996926794
59381,0.019411701772058726
59382,0.11963269614858257
59383,0.923678677650095
59384,0.03843561600136487
59385,0.011330982786916077
59386,0.11082250290223275
59387,0.9807524262131093
59388,0.19608903210725667
59389,0.06923813901706896
59390,0.03711619990815557
59391,0.052065997970889955
59392,0.1101586533904079
59393,0.9350979565822842
59394,0.9298949291476817
59395,0.058258785439898236
59396,0.03631300245242472
59397,0.028353943408946952
59398,0.011576914484568934
59399,0.01911118320145208
59400,0.056018429645293716
59401,0.0444850234810967
59402,0.10104646174193119
59403,0.03242801262806756
59404,0.04242206987517215
59405,-0.00036064157195353497
59406,0.019751588764007885
59407,0.037737751137912556
59408,0.08311292575696178
59409,0.03359497216944965
59410,0.009667136385592023
59411,0.019195048448421834
59412,0.018114354104675365
59413,-0.007236799133707006
59414,0.05991742385888518
59415,0.05595084614369629
59416,0.0141610459644948
59417,0.014234694759996364
59418,0.0015244209680947973
59419,-0.0033457882408360617
59420,0.15036481619514075
59421,0.12615063855142156
59422,0.04412182372730432
59423,0.052409057619455746
59424,0.9257431159468141
59425,0.2454944959806436
59426,0.0010438428828444535
59427,0.012316577871305634
59428,0.0936974365196775
59429,0.00898498221241159
59430,-0.000563191336559854
59431,0.06077952524971349
59432,0.008468277947358993
59433,0.07097345823633332
59434,0.0020639338245101724
59435,-0.0011951453403273582
59436,-0.00048004037328355786
59437,0.033989654265822955
59438,0.35648917868547086
59439,0.09224520720818208
59440,0.020002623028387304
59441,0.035254973788224314
59442,-0.0013700566462147568
59443,-0.07015534582837255
59444,0.07352549836813432
59445,0.04246981613411735
59446,0.042244157864487486
59447,0.03037378463952861
59448,0.016625622730197465
59449,0.023165093449342408
59450,0.04293043043435482
59451,0.8901867144619494
59452,0.038814088684419504
59453,0.007314294347771866
59454,0.15507842752799783
59455,0.0706305771435399
59456,0.049057864601367254
59457,0.947819178958657
59458,0.05945827678495358
59459,0.20200424754694643
59460,0.09785726764372235
59461,0.0020813373637899313
59462,0.9039158093066018
59463,0.0069519414755782605
59464,0.17872869992039148
59465,0.07213413165070523
59466,0.03488567114622981
59467,0.04333789356589432
59468,0.007394476369788516
59469,0.041164240609455435
59470,-0.026879004238582166
59471,0.008714465815724826
59472,0.11022142291804282
59473,0.04922019017540269
59474,0.018838761038460855
59475,0.0339621772807904
59476,0.017798656120228212
59477,0.008645722942549339
59478,0.019620490064123808
59479,0.026467226878225725
59480,0.02168514984192281
59481,0.11976619558282903
59482,1.067099553202807
59483,0.0189608902791909
59484,0.01618037176919887
59485,0.02555095876043298
59486,0.11740123346959014
59487,0.016233906515518398
59488,0.05536385528103613
59489,0.0198434766229012
59490,0.016307017806970275
59491,0.9626796234318425
59492,0.01290957632867018
59493,0.022345642747551506
59494,0.007073404207791678
59495,0.7645245516588356
59496,0.018807859130701293
59497,0.9658533929723131
59498,0.05005605372218519
59499,0.06672892976710178
59500,0.9401763532819218
59501,0.05154310294586399
59502,0.9104855089478741
59503,0.25455188459951744
59504,0.0006836892061872213
59505,0.028664571330487706
59506,-0.008512329718125877
59507,0.008001505341523413
59508,0.08309608868497506
59509,0.005706265148769457
59510,0.1527401108931941
59511,0.006106928814562457
59512,0.005574501785802266
59513,0.12457519663083176
59514,0.020119435395072507
59515,0.031235048972214713
59516,0.048103463841836655
59517,0.48234436816697845
59518,0.008609763880178561
59519,0.0031016220523764904
59520,0.0376741979414162
59521,0.04239696817656535
59522,0.1489810588031101
59523,0.022313866359913434
59524,0.016936800514639055
59525,0.31837673497442054
59526,0.14875786807777888
59527,0.011604666055998664
59528,0.03848899370445885
59529,0.02908883782173527
59530,0.933585305238446
59531,0.013570332986079181
59532,-0.016653830286324278
59533,0.06468294488642609
59534,0.025604493626031163
59535,0.030963821787793624
59536,0.03956497412077474
59537,0.06512584705083957
59538,0.10028104581135841
59539,0.021000701224894475
59540,0.2800344488895666
59541,0.03024534264808515
59542,0.060613547805953474
59543,0.05147875831778502
59544,0.05221154291847585
59545,0.05899437038927974
59546,0.054305727016250596
59547,0.02992596236193798
59548,0.0008662334289188667
59549,0.03374408604235071
59550,0.016711683981527115
59551,0.022605308567243673
59552,0.011349552550544983
59553,0.022099622944765016
59554,0.9160499349416723
59555,0.021102721258096535
59556,0.0062306765314543155
59557,-0.004511599589372028
59558,0.056265477109471454
59559,0.020825702759999454
59560,-0.002080989875054645
59561,0.008278397057515319
59562,0.11784228780687864
59563,0.04259434565796921
59564,0.25943665975282587
59565,0.04064524768339661
59566,0.05220962150077808
59567,0.011373616981764978
59568,0.002024469377451904
59569,0.0026650172758229396
59570,0.13017485130358636
59571,0.16691960926525415
59572,0.013784982178685873
59573,0.0468072225964164
59574,0.8917790601638277
59575,0.031049617711663757
59576,0.01342357620345666
59577,0.05258611211577953
59578,0.3752738894304144
59579,0.0020736993166105278
59580,0.01576841669362794
59581,0.026126647609107975
59582,0.009507636051873408
59583,0.035214826497832544
59584,-0.007221863231225589
59585,0.02675575256915319
59586,0.013834508186731431
59587,0.009971460699821216
59588,0.30158403518904864
59589,0.25961530755947443
59590,0.0016885847549327482
59591,0.12742677813734576
59592,0.04538763191398265
59593,0.014893189150167269
59594,0.18659855727446495
59595,0.008868296071528559
59596,0.3247584192944942
59597,1.034217654135526
59598,0.0754959425804633
59599,0.06255107481453724
59600,0.8231886061914444
59601,-0.014430732437352045
59602,0.12449711849589631
59603,0.029654254532406568
59604,0.03355898744406337
59605,-0.0032317986763436557
59606,0.07762304962632567
59607,0.10519630891698797
59608,0.013238015208018483
59609,0.005937391124295671
59610,0.9181966928964186
59611,0.012286051675937132
59612,0.9329025486596679
59613,0.14005727108452778
59614,0.14521947615380815
59615,0.09951657196961701
59616,0.049479511590003675
59617,0.05267864511761765
59618,0.08757220776830046
59619,0.011427800270696592
59620,0.01460187528040735
59621,0.04597499723157494
59622,0.03300061711437022
59623,0.10079893305277804
59624,0.1040671716042228
59625,0.03602494585463767
59626,0.05968612671261146
59627,0.06555817266726963
59628,0.02315479139680003
59629,0.008768574251689865
59630,0.06644578421362136
59631,0.0013351371374746845
59632,0.03087404690097456
59633,0.016772880937745593
59634,0.025133905853649538
59635,0.03722800427020556
59636,0.0984240705414999
59637,0.13889673237363712
59638,1.1105319622847483
59639,0.009616608533150495
59640,0.013657544362340485
59641,0.014370665525260451
59642,0.0064840802222883576
59643,0.09371278259678009
59644,0.049936598863175155
59645,0.3819210173300791
59646,0.014460329469393102
59647,0.9222421903388031
59648,0.01325586687244909
59649,0.021261591171441482
59650,-0.00102733238184885
59651,-0.0024063733788987907
59652,0.01650606244364708
59653,0.0059478790667253645
59654,0.10877269140527265
59655,0.03687723784141335
59656,0.16799882786521686
59657,0.8970587472305689
59658,0.0011864354021375867
59659,0.06361103430003597
59660,0.09406563136177848
59661,0.2006379272514089
59662,0.7154518993762871
59663,0.06908413837471115
59664,0.046757800128307644
59665,0.04043922542946761
59666,0.028426201807629628
59667,0.029011963024306905
59668,0.027066658662771872
59669,0.011825232252302253
59670,0.10790745767038468
59671,0.009146899731685448
59672,0.010162571202980752
59673,0.028523451203590233
59674,0.4583703568771864
59675,-0.006870256416290688
59676,0.12907712257321413
59677,0.9096283590873026
59678,0.015229336268418492
59679,0.034137608430353794
59680,0.004066976566266867
59681,0.036543331771016124
59682,0.04163120137535457
59683,0.0027330990782304665
59684,0.054428873782069453
59685,0.04216765938149214
59686,0.29691392432556535
59687,0.0469646822228728
59688,0.04147086743221877
59689,0.09157089519038464
59690,-0.00011905352182131623
59691,0.005373070193954749
59692,0.10932029677234607
59693,0.0189442753645315
59694,0.04602404046059677
59695,0.02353091361535306
59696,0.7432548044842543
59697,0.013708711846670496
59698,0.04809762366174841
59699,0.03498535050961271
59700,0.12585902511932678
59701,0.012499285021451562
59702,0.018957726096042835
59703,0.04699855806744714
59704,0.006577335067180334
59705,0.1484391769946688
59706,0.03238944003838323
59707,0.03444312135067022
59708,0.037831659756868266
59709,0.07711889257218019
59710,0.03749303740690005
59711,0.09506249679018815
59712,0.03765666218594117
59713,0.04933339343500423
59714,0.880755855238104
59715,0.8310826618093571
59716,0.0635184274359132
59717,0.0003663777239297228
59718,0.061973840521153
59719,0.8233305382220353
59720,0.04257220380354286
59721,0.895090401265256
59722,0.026021876982406503
59723,0.01281786365038129
59724,0.09049079056854759
59725,0.024076658991139102
59726,0.011464851321679792
59727,0.08451397144075762
59728,0.005468529989321375
59729,-0.001262783634185416
59730,0.0927452632013322
59731,0.07707814172650744
59732,0.008575665448499914
59733,0.0684591542336907
59734,0.03420950782536589
59735,-0.018690557772621214
59736,0.08727209850873927
59737,0.004949752954555547
59738,0.19788034511839314
59739,0.035080287511183625
59740,0.01819095932138759
59741,0.009677758949595633
59742,0.14643690430376877
59743,0.024985889508058842
59744,0.14268653221463426
59745,0.03598186662125487
59746,0.03777528819725233
59747,0.9927623328922829
59748,0.018607251292910965
59749,0.04493320930807798
59750,0.09953578871327085
59751,0.010411462388332127
59752,0.020880046860001958
59753,-0.0028923226827982096
59754,0.011126370251845236
59755,0.11833331951126018
59756,0.02412771572256167
59757,0.0611539315854145
59758,0.09668041863945362
59759,0.014619628592235118
59760,0.027543543616901284
59761,0.06787570229429711
59762,0.3262405647428648
59763,-0.004028150190506952
59764,0.05990778108768208
59765,0.008589318731462264
59766,0.17683363526462248
59767,0.04137545317914834
59768,-0.0049296789158954635
59769,0.057318879351202195
59770,0.10797096239868251
59771,0.0065765700960169204
59772,0.03799901423871847
59773,0.009225559636725389
59774,0.06303419474246079
59775,0.18161474965118876
59776,0.17425374620004436
59777,0.3529185420180798
59778,-0.0021450727189755436
59779,0.06081482163584913
59780,0.0005804459908320125
59781,0.034228008097040435
59782,0.016488423584302137
59783,0.028488835999936846
59784,0.04258040575587339
59785,0.005983370676437644
59786,0.10302225230987774
59787,0.286652735704759
59788,0.028706581178365165
59789,0.05395690712135237
59790,0.029755601218289157
59791,-0.00643302659637271
59792,0.025444898077788547
59793,0.029464348120410433
59794,0.9304976467390698
59795,0.9327695227795559
59796,0.017078659417193914
59797,0.04004135421759625
59798,0.015419252255200383
59799,0.00258991873671377
